geometry,STATE,ID,NAME
POINT (-111.9066783 41.0023457),UT,11659485,SMITH'S
POINT (-115.281332 36.053842),NV,11655107,VONS
POINT (-115.305842 36.1936935),NV,11655102,VONS
POINT (-115.2304675 36.2405347),NV,11659465,SMITH'S
POINT (-115.0734805 36.0726099),NV,11659464,SMITH'S
POINT (-115.2775809 36.1426973),NV,11659470,SMITH'S
POINT (-115.1191298 36.0405113),NV,11659474,SMITH'S
POINT (-115.2099782 36.2790491),NV,11678805,COSTCO
POINT (-115.0822619 36.0051571),NV,11686868,CVS - 2948
POINT (-115.2322414 36.1953125),NV,11688022,CVS - 2990
POINT (-115.2507384 36.2410966),NV,11687008,CVS - 2929
POINT (-115.3195239 36.1607953),NV,11649083,ALBERTSONS-SAVON - 6016
POINT (-115.2099311 36.2734583),NV,11710127,TARGET
POINT (-115.2799068 36.0561149),NV,11687373,CVS - 5942
POINT (-115.0629568 36.1085177),NV,11697176,WAL-MART SUPERCENTER - 3350
POINT (-113.3020102 43.6357209),ID,11680443,LOST RIVER DRUG
POINT (-119.7714114 36.8246141),CA,11676666,RITE AID - 5863
POINT (-121.0689552 38.6515496),CA,11652128,CVS - 3909
POINT (-117.6710821 35.6416995),CA,11701284,CENTER PROFESSIONAL HEALTH MART PHARMACY
POINT (-119.7153142 36.8386249),CA,11711009,SCRIPT LIFE PHARMACY
POINT (-119.7991327 36.8865735),CA,11709016,WALGREENS - 12761
POINT (-115.1153721 36.2676203),NV,11704410,WAL-MART NEIGHBORHOOD MARKET - 4339
POINT (-115.1343121 36.1155181),NV,11651483,CVS - 8799
POINT (-115.1356752 36.1182669),NV,11705293,WELLCARE PHARMACY - 1
POINT (-115.2064932 36.1596222),NV,11651485,CVS - 8819
POINT (-119.2947261 36.3591849),CA,11708128,TARGET
POINT (-120.3863576 37.9827868),CA,11685917,BERTELLIS DRUG HEALTH MART PHARMACY
POINT (-121.1351379 38.6441904),CA,11697692,KAISER PERMANENTE FOLSOM MEDICAL OFFICES PHARMACY
POINT (-121.011978 37.6274197),CA,11641788,PARADISE DRUGS
POINT (-119.6557891 36.3432958),CA,11667660,WALGREENS - 5411
POINT (-111.8259639 40.3891869),UT,11657867,WALGREENS - 9681
POINT (-111.5982022 35.2157842),AZ,11651505,CVS - 9231
POINT (-119.9647281 38.9466199),CA,11652076,CVS - 9376
POINT (-120.8256678 38.1913913),CA,11652462,CVS - 9390
POINT (-121.0841059 38.7113543),CA,11695948,SAFEWAY
POINT (-112.1940591 35.2480943),AZ,11655472,SAFEWAY
POINT (-121.0696287 38.6557845),CA,11678940,RALEY'S - 424
POINT (-120.4685989 39.8063396),CA,11689329,KEHOE PHARMACY
POINT (-119.7818148 36.8009172),CA,11657868,THE MEDICINE SHOPPE PHARMACY
POINT (-121.0620709 38.6499338),CA,11704855,TARGET
POINT (-121.0303439 37.6687061),CA,11706753,CVS - 1467
POINT (-115.693925 43.1325423),ID,11695223,SAV-MOR DRUG HEALTH MART PHARMACY
POINT (-119.7663443 39.1504752),NV,11652701,CVS - 8779
POINT (-111.6204847 35.2186895),AZ,11670793,WALGREENS - 2273
POINT (-119.9436424 38.9863837),NV,11674141,SAFEWAY
POINT (-119.7783593 39.1116912),NV,11663880,WAL-MART SUPERCENTER - 1648
POINT (-120.9527614 37.7138758),CA,11665780,TARGET
POINT (-118.782318 39.4743152),NV,11703456,CVS - 9843
POINT (-115.2998299 36.2105083),NV,11652016,CVS - 9965
POINT (-118.8008025 39.476854),NV,11642411,WALGREENS - 9581
POINT (-120.7183467 35.5555838),CA,11694004,TEMPLETON HILLS PHARMACY
POINT (-121.0813294 35.5642575),CA,11686019,CAMBRIA VILLAGE PHARMACY
POINT (-115.1806856 36.2770542),NV,11650691,WALGREENS - 2590
POINT (-117.8191025 44.7808096),OR,11653692,SAFEWAY
POINT (-115.3065686 36.1928594),NV,11652662,CVS - 9967
POINT (-115.1163051 36.2770939),NV,11706498,CVS - 82
POINT (-115.1849471 36.2926656),NV,11642565,CVS - 7251
POINT (-111.9825 43.4801547),ID,11649621,ALBERTSONS-SAVON - 174
POINT (-115.1922504 36.0913085),NV,11693451,APRIA HEALTHCARE
POINT (-119.7677355 39.1330035),NV,11678949,RALEYS - 114
POINT (-111.6066182 35.2066973),AZ,11695394,THE GUIDANCE CENTER INCORPORATED PHARMACY
POINT (-115.7926282 40.8376569),NV,11678819,RALEY'S - 117
POINT (-119.7318588 39.5407743),NV,11652419,CVS - 8792
POINT (-119.7754745 39.5449558),NV,11709063,WALGREENS - 11227
POINT (-119.7177104 39.5357417),NV,11708121,TARGET
POINT (-119.0473431 36.0783539),CA,11708078,TARGET
POINT (-121.0522804 37.7066414),CA,11697526,KAISER PERMANENTE MODESTO MEDICAL CENTER
POINT (-111.6337881 35.1953202),AZ,11649687,ALBERTSONS-OSCO - 967
POINT (-117.7458141 40.9532889),NV,11662334,WAL-MART SUPERCENTER - 2617
POINT (-121.1766445 44.2673258),OR,11653583,FRED MEYER
POINT (-119.3374326 36.2208046),CA,11700603,TULARE'S PHARMACY
POINT (-117.8471252 44.7950884),OR,11645563,SAINT ELIZABETH HEALTH SERVICES
POINT (-115.7666015 40.8277768),NV,11680072,ARLINGTON CLINICAL INFUSIONS
POINT (-119.8799423 39.5278755),NV,11679081,RALEY'S - 105
POINT (-119.8016485 39.5068911),NV,11652924,CVS - 8793
POINT (-120.8279847 44.3040629),OR,11678342,RITE AID - 5393
POINT (-120.362012 37.9736903),CA,11655082,SAFEWAY
POINT (-115.994833 36.2149393),NV,11662337,WAL-MART SUPERCENTER - 5101
POINT (-119.8828481 39.5289098),NV,11703453,CVS - 9841
POINT (-111.9412986 41.0387463),UT,11711135,FRESH MARKET
POINT (-112.0664063 41.1415942),UT,11711127,FRESH MARKET
POINT (-111.9998203 41.0899736),UT,11655863,KMART
POINT (-111.9378781 41.0386176),UT,11642483,WALGREENS - 7982
POINT (-114.464292 42.5931156),ID,11679169,COSTCO
POINT (-111.8915826 40.8837285),UT,11669970,WALGREENS - 6183
POINT (-111.980417 41.0876685),UT,11665366,SUPERTARGET
POINT (-111.8838142 40.8817873),UT,11659779,SMITH'S MARKETPLACE
POINT (-112.0695677 41.0904795),UT,11697098,WAL-MART SUPERCENTER - 3848
POINT (-119.8355376 36.5406739),CA,11642587,CARUTHERS PHARMACY
POINT (-119.8324821 39.5301859),NV,11652700,CVS - 8806
POINT (-119.7837969 39.4781697),NV,11652661,CVS - 9191
POINT (-119.7718841 36.8368816),CA,11645643,NEW CARE PHARMACY
POINT (-119.3566144 40.6525716),NV,11705914,"NEVADA HEALTH CENTERS, INCORPORATED"
POINT (-111.8795281 40.8846065),UT,11687964,THE MEDICINE SHOPPE PHARMACY
POINT (-111.9846244 41.0710189),UT,11661725,SAM'S CLUB - 6682
POINT (-111.946688 41.2409305),UT,11659484,SMITH'S
POINT (-111.9679048 41.2464189),UT,11648395,SHOPKO
POINT (-111.9797262 41.1890406),UT,11648399,SHOPKO
POINT (-111.9708386 41.2619801),UT,11678398,RITE AID - 6147
POINT (-112.0067639 41.1731571),UT,11665365,SUPERTARGET
POINT (-111.8945507 40.8528147),UT,11673691,WINEGARS
POINT (-111.9773811 41.196979),UT,11679316,COSTCO
POINT (-119.7976609 39.4916772),NV,11667224,WALGREENS - 4789
POINT (-119.7857277 39.553616),NV,11662089,WAL-MART - 2106
POINT (-111.6146962 42.6518072),ID,11701589,CARIBOU MEMORIAL HOSPITAL AND LIVING CENTER
POINT (-116.1880156 43.5711046),ID,11708066,WALGREENS - 12123
POINT (-111.8327688 41.7402738),UT,11711073,FRESH MARKET
POINT (-119.2897481 36.3339685),CA,11685915,VALLEY PHARMACY SERVICES
POINT (-111.7899439 43.8249211),ID,11675217,THE MEDICINE SHOPPE PHARMACY
POINT (-111.8247691 40.4296403),UT,11708432,SMITH'S MARKETPLACE
POINT (-111.768582 40.3780695),UT,11695703,TAYLOR DRUG
POINT (-111.825179 40.3847231),UT,11661723,WAL-MART SUPERCENTER - 2511
POINT (-111.7317989 40.3484737),UT,11661728,WAL-MART SUPERCENTER - 5270
POINT (-111.7349629 40.0342902),UT,11659787,SMITH'S
POINT (-111.6914911 40.296423),UT,11659492,SMITH'S
POINT (-111.8318938 41.764055),UT,11655864,KMART
POINT (-111.7317198 40.0449829),UT,11710543,WALGREENS - 13011
POINT (-111.6396685 40.1180432),UT,11711130,FRESH MARKETS
POINT (-111.6700086 40.2628488),UT,11711075,FRESH MARKETS
POINT (-111.6393032 40.1221797),UT,11655862,KMART
POINT (-111.6569025 40.2160576),UT,11661793,SAM'S CLUB - 6685
POINT (-111.6676184 40.2657121),UT,11648394,SHOPKO
POINT (-111.9143321 40.3860966),UT,11659503,SMITH'S
POINT (-119.7946322 39.5263822),NV,11706406,CVS - 7949
POINT (-116.3535982 43.5863377),ID,11674175,PHARMERICA
POINT (-111.8316376 41.7089534),UT,11642673,MACEY'S
POINT (-119.7750476 39.5310848),NV,11704350,NORTHERN NEVADA ADULT MENTAL HEALTH SERVICES
POINT (-120.3705594 37.9772299),CA,11647781,SONORA REGIONAL MEDICAL CENTER COMMUNITY PHARMACY
POINT (-111.9709768 41.307216),UT,11701491,LEE'S MARKETPLACE - 10116
POINT (-111.6987579 40.2727242),UT,11691024,PARKWAY HEALTH CENTER
POINT (-121.1216368 38.64748),CA,11708696,KAISER PERMANENTE AMBULATORY SURGERY CENTER
POINT (-113.5558626 37.0982984),UT,11675830,INTERMOUNTAIN HEALTH CARE - INSTACARE URGENT CARE CLINIC
POINT (-113.3092026 37.1775474),UT,11677779,LIN'S MARKETPLACE
POINT (-113.273774 37.2104253),UT,11701849,MARKET PHARMACY
POINT (-116.5746157 43.5533737),ID,11646180,VIC'S FAMILY PHARMACY
POINT (-119.096752 36.4160655),CA,11701269,FOOTHILL PHARMACY
POINT (-111.940749 41.0415167),UT,11700240,BOWMANS
POINT (-111.8875532 40.8739671),UT,11696400,MOUNTAINWEST APOTHECARY
POINT (-113.5873888 37.063473),UT,11661738,WAL-MART SUPERCENTER - 3220
POINT (-112.5795643 39.3519088),UT,11664808,SERVICE DRUG
POINT (-115.2477704 36.2607828),NV,11706606,ALBERTSONS-SAVON - 6090
POINT (-111.8360935 40.7580195),UT,11690807,MADSEN HEALTH CENTER PHARMACY
POINT (-111.8257047 40.6994816),UT,11677452,RITE AID - 6135
POINT (-111.8662619 40.6985347),UT,11711078,FRESH MARKET
POINT (-112.025245 40.5073631),UT,11706729,WALGREENS - 11524
POINT (-111.8524576 40.5267158),UT,11661797,WAL-MART NEIGHBORHOOD MARKET - 5110
POINT (-111.925672 40.7219182),UT,11686060,CORAM SPECIALTY INFUSION SERVICES
POINT (-111.8728086 40.5420297),UT,11674236,HARMONS - 14
POINT (-111.9816482 40.6505374),UT,11656148,KMART
POINT (-111.8231072 40.6876651),UT,11711071,FRESH MARKET
POINT (-113.0862734 37.6558573),UT,11706018,WALGREENS - 11337
POINT (-111.9775905 40.5432484),UT,11693355,HARMONS - 86
POINT (-111.8303845 40.5936355),UT,11677453,RITE AID - 6129
POINT (-111.8238914 40.6983965),UT,11678099,DAN'S FOODS
POINT (-111.832924 40.6248572),UT,11677775,DAN'S MARKET
POINT (-111.8646922 40.7620339),UT,11675708,INTERMOUNTAIN SALT LAKE CLINIC PHARMACY
POINT (-111.8554457 40.701183),UT,11674238,HARMONS - 21
POINT (-111.9364885 40.5604774),UT,11674240,HARMONS - 87
POINT (-111.9395827 40.6684795),UT,11670361,WALGREENS - 6961
POINT (-111.9875923 40.6533953),UT,11670357,WALGREENS - 6282
POINT (-111.9092059 40.6526134),UT,11663468,SMITH'S
POINT (-111.798971 40.7009855),UT,11659780,SMITH'S MARKETPLACE
POINT (-111.8633989 40.6214079),UT,11659500,SMITH'S
POINT (-111.8864273 40.6413921),UT,11648334,SHOPKO
POINT (-111.8537384 40.6241127),UT,11711074,FRESH MARKET
POINT (-111.8877638 40.6886514),UT,11647315,DIABETES SPECIALTY CENTER
POINT (-111.9367551 40.6229594),UT,11659489,SMITH'S
POINT (-111.9497449 40.7182408),UT,11680997,SUPERIOR CARE PHARMACY
POINT (-111.8229036 40.6228219),UT,11671588,RITE AID - 6143
POINT (-112.0272538 40.7021844),UT,11661796,WAL-MART SUPERCENTER - 3568
POINT (-111.8599314 40.7333836),UT,11694907,JOLLEY'S COMPOUNDING PHARMACY
POINT (-120.9951282 37.7923735),CA,11701702,VINEYARD PHARMACY AND GIFTS
POINT (-111.9758069 40.6949073),UT,11711136,FRESH MARKET
POINT (-111.9327855 40.5892071),UT,11655860,KMART
POINT (-111.8614399 40.7680777),UT,11646699,THE APOTHECARY SHOPPE
POINT (-117.8187914 44.7834751),OR,11648866,ALBERTSONS-SAVON - 261
POINT (-111.96788 41.3009531),UT,11642467,INTERMOUNTAIN NORTH OGDEN CLINIC PHARMACY
POINT (-111.8897666 40.615726),UT,11696285,UNIVERSITY HEALTH CARE - GREENWOOD HEALTH CENTER
POINT (-111.9535488 41.1839622),UT,11675838,MCKAY-DEE HOSPITAL CENTER
POINT (-112.0908286 40.693049),UT,11711435,OQUIRRH MOUNTAIN PHARMACY
POINT (-112.0680773 43.4971211),ID,11705567,WALGREENS - 12383
POINT (-113.6862881 42.6204064),ID,11696766,MINIDOKA MEMORIAL HOSPITAL
POINT (-111.7099137 40.3256698),UT,11711825,RIDLEY'S FAMILY MARKETS
POINT (-111.5705585 40.7503875),UT,11711033,FRESH MARKET
POINT (-121.2187079 37.7866953),CA,11708021,SAFEWAY
POINT (-111.5090397 40.6624249),UT,11711154,THE MARKET AT PARK CITY
POINT (-119.7492215 36.838871),CA,11645371,HERNDON PHARMACY
POINT (-111.9909746 40.6530813),UT,11646152,APOTHECARY WEST
POINT (-111.8539714 40.5759012),UT,11675837,ALTA VIEW HOSPITAL PHARMACY
POINT (-111.968687 41.2602419),UT,11674325,WANGSGARDS HEALTHMART PHARMACY
POINT (-119.735743 39.5401379),NV,11700798,SAVE MART - 558
POINT (-111.8615383 40.7677025),UT,11644785,MEDICAL CENTER PHARMACY
POINT (-119.7092258 39.6381779),NV,11700799,SAVE MART - 559
POINT (-121.1995626 37.7934118),CA,11708694,STRIPLIN'S PHARMACY
POINT (-111.7075961 40.3033906),UT,11675829,INTERMOUNTAIN CENTRAL OREM CLINIC PHARMACY
POINT (-119.3633063 39.8217548),NV,11643706,PYRAMID LAKE TRIBAL HEALTH CLINIC
POINT (-118.8032496 39.4752776),NV,11678728,RALEY'S
POINT (-116.9281706 44.0248609),ID,11674852,MEDNOW FRUITLAND PHARMACY
POINT (-121.0790844 38.8793914),CA,11703145,SKYRIDGE PHARMACY
POINT (-115.2784585 36.0549378),NV,11706874,WALGREENS - 10215
POINT (-112.3346947 43.1874283),ID,11696355,IDAHO STATE HOSPITAL SOUTH
POINT (-116.9652163 44.2480966),ID,11691990,PARK VU PHARMACY
POINT (-120.5979558 37.3615691),CA,11677845,RITE AID - 6001
POINT (-112.8527472 42.784362),ID,11690255,ROCKLAND PHARMACY
POINT (-119.758671 39.4874586),NV,11699989,SPECTRUM PHARMACY SERVICES
POINT (-115.1377953 36.1580201),NV,11702960,HUNTRIDGE DRUG
POINT (-111.443884 44.071053),ID,11680442,ASHTON COMMUNITY PHARMACY
POINT (-115.1287034 36.0674474),NV,11650990,PREFERRED HOMECARE
POINT (-121.1934419 44.2679098),OR,11647277,PHARMACY EXPRESS
POINT (-114.5124238 37.6229857),NV,11652566,MEADOW VALLEY PHARMACY
POINT (-112.0651495 41.0868292),UT,11702020,ISLAND VIEW PHARMACY
POINT (-111.9680669 41.0599007),UT,11653732,4 CARE PHARMACY
POINT (-115.1613994 36.2334322),NV,11709403,LIFEFIRST PHARMACY
POINT (-112.7456342 40.2225921),UT,11644073,UNITED STATES ARMY DUGWAY PROVING GROUNDS HEALTH CLINIC-DOD
POINT (-111.993716 41.0898629),UT,11693938,DAVIS PHARMACY
POINT (-111.6791604 41.0443412),UT,11705978,MORGAN JUBILEE PHARMACY
POINT (-111.8665206 40.8853855),UT,11693667,MOUNTAIN VIEW PHARMACY
POINT (-113.0648954 37.701291),UT,11673808,TOWNSHIP PHARMACY
POINT (-111.8725923 40.8845166),UT,11710094,EZ PASS PHARMACY
POINT (-111.8545981 40.7032841),UT,11699897,HYLAND PHARMACY
POINT (-111.5898171 39.3738164),UT,11661724,WAL-MART SUPERCENTER - 2794
POINT (-115.1658434 36.1087346),NV,11703901,RYAN'S PHARMACY
POINT (-111.9798611 40.5203886),UT,11710764,INTERMOUNTAIN SOUTHRIDGE CLINIC PHARMACY
POINT (-119.6577201 36.3294284),CA,11671444,AS PRESCRIBED PHARMACY
POINT (-119.7845422 36.743566),CA,11654150,COMMUNITY CENTER PHARMACY
POINT (-112.6408546 38.2753097),UT,11646754,BEAVER DRUG AND GIFT
POINT (-111.9826617 40.6665537),UT,11675706,INTERMOUNTAIN MEDICAL MALL PHARMACY - TAYLORSVILLE CLINIC
POINT (-115.8506605 43.0651606),ID,11644118,MOUNTAIN HOME AIR FORCE BASE PHARMACY-DOD
POINT (-111.941391 40.6961858),UT,11700739,VALLEY PHARMACY
POINT (-112.3618955 43.1968207),ID,11701292,RIDLEY'S FAMILY MARKETS
POINT (-111.6713512 41.0435664),UT,11699204,MORGAN DRUG HEALTH MART PHARMACY
POINT (-111.7142851 40.0439402),UT,11702861,MOUNTAIN VIEW HOSPITAL
POINT (-115.143852 36.1605428),NV,11707316,SOUTHERN NEVADA ADULT MENTAL HEALTH SERVICES DOWNTOWN CLINIC
POINT (-115.153785 36.0574378),NV,11690369,ONEPOINT PATIENT CARE
POINT (-111.7306056 40.0519017),UT,11654322,PAYSON MARKET PHARMACY
POINT (-119.6687586 37.3385431),CA,11697750,KAISER PERMANENTE OAKHURST MEDICAL OFFICE
POINT (-111.6524721 40.2825122),UT,11655659,EDGEMONT HEALTH MART PHARMACY
POINT (-119.0471952 35.2963543),CA,11706182,PANAMA PHARMACY AND MEDICAL SUPPLY
POINT (-121.2050231 39.2236178),CA,11645395,PLEASANT VALLEY PHARMACY
POINT (-114.4903923 42.5660886),ID,11685966,DICK'S HEALTH MART PHARMACY / HOME IV SERVICES AND MEDICAL SUPPLY
POINT (-111.6862492 40.2837141),UT,11707243,PRECISION MEDICAL PHARMACY
POINT (-119.6557114 36.327448),CA,11677989,RITE AID - 5796
POINT (-119.5652799 36.5195997),CA,11656109,KMART
POINT (-111.6125715 35.2170201),AZ,11696652,NORTH COUNTRY HEALTHCARE PHARMACY
POINT (-111.6612929 35.1911163),AZ,11670932,WALGREENS - 5221
POINT (-120.9964048 38.6994031),CA,11709312,RITE AID - 6526
POINT (-120.0012165 38.9145744),CA,11689671,TAHOE VALLEY PHARMACY
POINT (-119.019616 35.3554508),CA,11649288,ALBERTSONS-SAVON - 6336
POINT (-120.6348629 40.4066283),CA,11677238,RITE AID - 6105
POINT (-119.008623 35.3935078),CA,11698017,CENTRAL MEDICAL OFFICES
POINT (-120.829048 38.7039699),CA,11662173,WAL-MART - 2418
POINT (-119.0941236 35.4139657),CA,11649490,ALBERTSONS-SAVON - 6398
POINT (-120.6351895 40.4103193),CA,11693697,WALGREENS - 10421
POINT (-119.6514373 37.3320213),CA,11676959,RITE AID - 6389
POINT (-116.5708588 43.554562),ID,11680093,REDDISH PHARMACY
POINT (-119.0153014 36.0646507),CA,11707920,CVS - 2944
POINT (-120.6611401 35.2978656),CA,11701821,CALIFORNIA POLYTECHNIC STATE UNIVERSITY PHARMACY
POINT (-120.6616037 35.624105),CA,11677215,RITE AID - 5831
POINT (-120.8288524 35.3102319),CA,11694186,THE MEDICINE SHOPPE PHARMACY
POINT (-120.6990419 35.5839725),CA,11692191,TARGET
POINT (-120.8339694 35.3110235),CA,11679400,LOS OSOS REXALL DRUG AND GIFT STORE
POINT (-120.6419743 35.2503972),CA,11655222,VONS
POINT (-120.6818478 35.6168928),CA,11652311,CVS - 9925
POINT (-120.9045802 35.4492999),CA,11700478,CAYUCOS PHARMACY
POINT (-119.7553353 36.7580263),CA,11668546,WALGREENS - 12998
POINT (-118.9307739 35.37666),CA,11710647,CVS - 7001
POINT (-119.6813979 36.7788386),CA,11710600,WALGREENS - 12281
POINT (-119.0083669 35.3950922),CA,11705997,SAN DIMAS PHARMACY
POINT (-118.9151409 35.2675323),CA,11705794,RITE AID - 6489
POINT (-119.0498682 35.3692663),CA,11652126,CVS - 9200
POINT (-119.8645091 36.7706374),CA,11652540,CVS - 9971
POINT (-120.6915033 35.6397242),CA,11677887,RITE AID - 5832
POINT (-119.6841306 36.7954158),CA,11655918,VONS
POINT (-119.0929163 35.403066),CA,11698144,COFFEE ROAD MEDICAL OFFICES
POINT (-119.7006892 36.7365609),CA,11667679,WALGREENS - 6082
POINT (-121.0326994 39.2366617),CA,11652107,CVS - 9155
POINT (-120.9616464 39.9397999),CA,11641261,PLUMAS DISTRICT HOSPITAL
POINT (-119.7585307 36.86491),CA,11653846,VONS
POINT (-119.8607803 36.4310609),CA,11686245,RIVERDALE DRUG
POINT (-119.0153516 35.3977891),CA,11694859,RIGHT HEALTHCARE INCORPORATED
POINT (-120.5778301 37.3668786),CA,11694379,CASTLE PHARMACY
POINT (-120.6113691 37.3484004),CA,11685918,BERTELLIS DRUG HEALTH MART PHARMACY
POINT (-119.7922489 36.7727335),CA,11700749,SAVE MART - 652
POINT (-119.7143182 36.7921957),CA,11679254,COSTCO
POINT (-120.3820892 36.7574622),CA,11690263,MENDOTA DRUG STORE
POINT (-119.3199122 36.6268554),CA,11688392,ORANGE COVE HEALTH CENTER PHARMACY
POINT (-121.0354444 39.2340922),CA,11676276,RITE AID - 6089
POINT (-119.8783215 36.8365731),CA,11705376,CVS - 9846
POINT (-119.8616513 36.7724647),CA,11703548,WALGREENS - 10335
POINT (-119.5566886 36.5173576),CA,11702585,WALGREENS - 9815
POINT (-120.9507741 40.1394637),CA,11701475,VILLAGE DRUG COMPANY
POINT (-119.7548768 36.8007613),CA,11677977,RITE AID - 6289
POINT (-121.2154436 37.8105001),CA,11677528,RITE AID - 6004
POINT (-119.6948029 36.8099997),CA,11677232,RITE AID - 5849
POINT (-120.9859365 37.7937367),CA,11677194,RITE AID - 6434
POINT (-120.0626126 36.7357079),CA,11677854,RITE AID - 5853
POINT (-119.7935626 36.7288272),CA,11673167,RENGE PHARMACY
POINT (-119.1270847 35.4203647),CA,11706191,RITE AID - 6549
POINT (-119.7574982 36.8526463),CA,11676466,RITE AID - 6378
POINT (-120.2050221 39.3270842),CA,11676335,RITE AID - 6108
POINT (-119.6834678 36.8382347),CA,11671856,WALGREENS - 6387
POINT (-119.8698184 36.8229826),CA,11670083,WALGREENS - 6942
POINT (-121.1369636 37.7406323),CA,11652415,CVS - 9949
POINT (-119.0288609 35.372154),CA,11673136,MERCY PLAZA PHARMACY
POINT (-119.2519247 35.7688396),CA,11671075,KOMOTO PHARMACY
POINT (-120.8367646 37.0560905),CA,11678080,RITE AID - 5855
POINT (-119.7906808 36.8342606),CA,11645662,RAY FISHER PHARMACY
POINT (-120.4560805 36.8588844),CA,11642863,WESTSIDE DRUG COMPANY
POINT (-120.4521708 37.2938829),CA,11704654,CVS - 7206
POINT (-121.2274983 38.729842),CA,11652786,CVS - 9993
POINT (-119.6972023 36.8361706),CA,11652824,CVS - 9933
POINT (-116.3134836 43.5450553),ID,11693357,PAUL'S
POINT (-119.7344064 36.7292306),CA,11679903,THE MEDICINE SHOPPE PHARMACY
POINT (-119.7797994 36.7733789),CA,11643771,VETERANS AFFAIRS CENTRAL CALIFORNIA HEALTH CARE SYSTEM PHARMACY
POINT (-119.7865038 36.8475382),CA,11665745,TARGET
POINT (-120.2006915 39.3265828),CA,11671111,TAHOE FOREST RETAIL PHARMACY
POINT (-119.7762141 36.850609),CA,11655910,VONS
POINT (-119.2730409 36.3242553),CA,11662158,WAL-MART - 1826
POINT (-119.315366 36.3062459),CA,11676270,RITE AID - 5805
POINT (-120.9749848 37.670326),CA,11654462,MEMORIAL MEDICAL CENTER OUTPATIENT PHARMACY
POINT (-120.8503228 37.5068681),CA,11666880,WALGREENS - 3030
POINT (-120.959457 37.6788067),CA,11652440,CVS - 9884
POINT (-120.9912725 37.6442707),CA,11647274,SAVE MART - 62
POINT (-120.9393668 37.6783101),CA,11710487,WALGREENS - 11705
POINT (-119.0238836 35.386332),CA,11666447,PEAK SLEEP
POINT (-119.7878195 36.8216228),CA,11665421,TARGET
POINT (-119.2462597 35.789749),CA,11656022,KMART
POINT (-119.0066582 35.3916678),CA,11654331,BAKERSFIELD MEMORIAL HOSPITAL
POINT (-119.6990304 36.8064854),CA,11665963,TARGET
POINT (-119.6984698 36.734476),CA,11653746,VONS
POINT (-120.9970474 37.6669047),CA,11702088,FLORIDA AVENUE HEALTH MART PHARMACY
POINT (-119.5617273 36.0978182),CA,11664373,R AND M DRUGS
POINT (-121.2423326 37.9541235),CA,11641638,STOCKTON PHARMACY
POINT (-121.0231812 37.6885438),CA,11672190,WALGREENS - 7313
POINT (-120.975482 37.6894376),CA,11672128,WALGREENS - 5498
POINT (-119.6344104 36.5773221),CA,11661491,WAL-MART - 1882
POINT (-119.3486513 36.2142421),CA,11678025,RITE AID - 5803
POINT (-121.1968055 37.7944843),CA,11665495,TARGET
POINT (-121.2151598 37.8138081),CA,11652246,CVS - 9866
POINT (-119.7531055 36.7378846),CA,11664908,COMMUNITY HEALTH CENTER-CEDAR - OUTPATIENT PHARMACY
POINT (-119.0903697 35.4001979),CA,11655075,VONS
POINT (-119.1025545 35.3416384),CA,11655078,VONS
