X,Y,FID,CalcLocati,CalcLoca_1,CalcLoca_2,Name,Address,City,State,Zip,formated_p,Status,Icon,Type_,ObjectId
-73.2514,41.1805,1272,"41.18048900,-73.25142200",-73.251422,41.180489,DaVita Black Rock Dialysis,427 STILLSON RD,FAIRFIELD,CT,6824,Please call patient admission line,open,small_green,Dialysis Center,1244
-73.7817,40.7575,1473,"40.75746500,-73.78166700",-73.781667,40.757465,FMS-BAYSIDE DIALYSIS CENTER,201-10 NORTHERN BOULEVARD,BAYSIDE,NY,11361,Please call patient admission line,open,small_green,Dialysis Center,1245
-73.2302,41.1714,1273,"41.17136100,-73.23020300",-73.230203,41.171361,Fresenius Medical Care of Fairfield,500 Kings Hwy,FAIRFIELD,CT,6825,Please call patient admission line,open,small_green,Dialysis Center,1246
-73.9541,40.7654,1474,"40.76543700,-73.95411600",-73.954116,40.765437,ROGOSIN INSTITUTE,505 EAST 70TH STREET,NEW YORK,NY,10021,Please call patient admission line,open,small_green,Dialysis Center,1247
-72.5224,41.7823,1274,"41.78233200,-72.52238700",-72.522387,41.782332,Manchester Dialysis Center,319 Main Street,MANCHESTER,CT,6040,Please call patient admission line,open,small_green,Dialysis Center,1248
-73.6294,40.6969,1475,"40.69685100,-73.62940300",-73.629403,40.696851,Fresenius Kidney Care - Hempstead,615 PENINSULA BOULEVARD,Hempstead,NY,11550,Please call patient admission line,open,small_green,Dialysis Center,1249
-73.0009,41.264,1275,"41.26402500,-73.00086500",-73.000865,41.264025,U.S.Renal Care Orange Dialysis,"240 Indian River Rd, Suite D",ORANGE,CT,6477,Please call patient admission line,open,small_green,Dialysis Center,1250
-73.9726,40.6078,1476,"40.60780900,-73.97257300",-73.972573,40.607809,ROGOSIN INSTITUTE-NEPHROLOGY FOUNDATION OF BROOKLYN SOUTH,1845 McDONALD AVENUE,BROOKLYN,NY,11223,Please call patient admission line,open,small_green,Dialysis Center,1251
-73.9157,42.8031,1477,"42.80306100,-73.91574800",-73.915748,42.803061,FMS-CAPITAL DISTRICT DIALYSIS CENTER,650 MCCLELLAN STREET,SCHENECTADY,NY,12304,Please call patient admission line,open,small_green,Dialysis Center,1252
-72.7305,41.8271,1276,"41.82713100,-72.73046700",-72.730467,41.827131,FMC of Western Hartford,"725 Park Avenue,",BLOOMFIELD,CT,6002,Please call patient admission line,open,small_green,Dialysis Center,1253
-73.9473,40.7928,1478,"40.79283100,-73.94725600",-73.947256,40.792831,CITY DIALYSIS CENTER,105 EAST 106TH STREET,NEW YORK,NY,10029,Please call patient admission line,open,small_green,Dialysis Center,1254
-74.1091,40.6144,1479,"40.61440500,-74.10907700",-74.109077,40.614405,DaVita Richmond Kidney at Home,1366 VICTORY BOULEVARD,STATEN ISLAND,NY,10301,Please call patient admission line,open,small_green,Dialysis Center,1255
-72.7359,41.7059,1277,"41.70588300,-72.73585300",-72.735853,41.705883,DaVita Willard Avenue Dialysis,445E Willard Avenue,NEWINGTON,CT,6111,Please call patient admission line,open,small_green,Dialysis Center,1256
-73.9748,40.7445,1480,"40.74449300,-73.97479300",-73.974793,40.744493,LOWER MANHATTAN DIALYSIS CENTER,323 E 34TH ST,NEW YORK,NY,10016,Please call patient admission line,open,small_green,Dialysis Center,1257
-75.1983,39.9568,1481,"39.95684800,-75.19825900",-75.198259,39.956848,DaVita Philadelphia PMC Dialysis,3823 Market Street,Philadelphia,PA,19104,Please call patient admission line,open,small_green,Dialysis Center,1258
-72.7686,41.5228,1278,"41.52281500,-72.76861200",-72.768612,41.522815,Comprehensive Dialysis Care LLC,61 Pomeroy Ave. Building A,MERIDEN,CT,6450,Please call patient admission line,open,small_green,Dialysis Center,1259
-73.5757,40.6478,1482,"40.64777000,-73.57566200",-73.575662,40.64777,DaVita Freeport Kidney Center,351 South Main Street,FREEPORT,NY,11520,Please call patient admission line,open,small_green,Dialysis Center,1260
-72.9,41.3836,1279,"41.38359400,-72.90003200",-72.900032,41.383594,DaVita Hamden Dialysis,3000 Dixwell Avenue Suite 100,HAMDEN,CT,6518,Please call patient admission line,open,small_green,Dialysis Center,1261
-73.9968,40.7373,1483,"40.73728900,-73.99682900",-73.996829,40.737289,"NEW YORK DIALYSIS SERVICES, INC.",510-526 AVENUE OF THE AMERICAS,NEW YORK,NY,10011,Please call patient admission line,open,small_green,Dialysis Center,1262
-73.4419,41.4045,1280,"41.40453500,-73.44189000",-73.44189,41.404535,DANBURY DIALYSIS CENTER,111 OSBORNE STREET,DANBURY,CT,6810,Please call patient admission line,open,small_green,Dialysis Center,1263
-73.7828,40.7055,1484,"40.70550700,-73.78279800",-73.782798,40.705507,FMS-SOUTH QUEENS DIALYSIS CENTER,175-37 LIBERTY AVENUE,JAMAICA,NY,11433,Please call patient admission line,open,small_green,Dialysis Center,1264
-75.2707,40.0029,1485,"40.00289000,-75.27074000",-75.27074,40.00289,FRESENIUS KIDNEY CARE - WYNNEWOOD,"Lankenau Hospital MOB - East, Ground Flr",Wynnewood,PA,19096,Please call patient admission line,open,small_green,Dialysis Center,1265
-72.7985,41.7279,1281,"41.72793900,-72.79846900",-72.798469,41.727939,Farmington Dialysis,"11 South Rd, Suite 110",FARMINGTON,CT,6032,Please call patient admission line,open,small_green,Dialysis Center,1266
-73.6721,42.7321,1486,"42.73213200,-73.67210100",-73.672101,42.732132,DCI - RUBIN DIALYSIS CENTER - TROY,1850 PEOPLES AVENUE,TROY,NY,12180,Please call patient admission line,open,small_green,Dialysis Center,1267
-79.9428,40.458,1487,"40.45801500,-79.94279200",-79.942792,40.458015,FRESENIUS KIDNEY CARE - WESTERN PENNSYLVANIA,5124 Liberty Avenue,Pittsburgh,PA,15224,Please call patient admission line,open,small_green,Dialysis Center,1268
-72.7883,41.2926,1282,"41.29263400,-72.78833100",-72.788331,41.292634,U.S.Renal Care Branford Dialysis,322 East Main Street,BRANFORD,CT,6405,Please call patient admission line,open,small_green,Dialysis Center,1269
-73.9453,40.678,1488,"40.67804200,-73.94526800",-73.945268,40.678042,FMS-NEPHROCARE,1402 ATLANTIC AVE,BROOKLYN,NY,11216,Please call patient admission line,open,small_green,Dialysis Center,1270
-80.0814,42.1386,1489,"42.13855100,-80.08141200",-80.081412,42.138551,DaVita Erie Dialysis,"350 East Bayfront Parkway, Suite A",Erie,PA,16507,Please call patient admission line,open,small_green,Dialysis Center,1271
-72.5701,41.9915,1283,"41.99150100,-72.57013600",-72.570136,41.991501,DaVita Palomba Drive Dialysis,51 Palomba Drive,ENFIELD,CT,6082,Please call patient admission line,open,small_green,Dialysis Center,1272
-73.8756,40.6647,1490,"40.66474700,-73.87561900",-73.875619,40.664747,ROGOSIN INSTITUTE-NEPHROLOGY FOUNDATION OF BROOKLYN EAST,2372 Linden Boulevard,BROOKLYN,NY,11208,Please call patient admission line,open,small_green,Dialysis Center,1273
-73.3662,41.4161,1284,"41.41613300,-73.36619700",-73.366197,41.416133,DaVita Housatonic Dialysis,164 Mount Pleasant Rd,NEWTOWN,CT,6470,Please call patient admission line,open,small_green,Dialysis Center,1274
-80.0225,40.3495,1491,"40.34950600,-80.02251900",-80.022519,40.349506,FRESENIUS KIDNEY CARE - SOUTH HILLS,4651 Library Road,Bethel Park,PA,15102,Please call patient admission line,open,small_green,Dialysis Center,1275
-72.6668,41.838,1285,"41.83799500,-72.66677800",-72.666778,41.837995,Fresenius Medical Care Windsor,1 Emerson Drive,WINDSOR,CT,6095,Please call patient admission line,open,small_green,Dialysis Center,1276
-76.5374,42.4697,1492,"42.46974700,-76.53745000",-76.53745,42.469747,DaVita Ithaca Dialysis Center,201 DATES DRIVE,ITHACA,NY,14850,Please call patient admission line,open,small_green,Dialysis Center,1277
-72.7704,41.6684,1286,"41.66844900,-72.77044100",-72.770441,41.668449,Herald Square Dialysis LLC,One Herald Square,NEW BRITAIN,CT,6051,Please call patient admission line,open,small_green,Dialysis Center,1278
-75.1243,40.3147,1493,"40.31472500,-75.12429900",-75.124299,40.314725,BELMONT COURT DIALYSIS - DOYLESTOWN CAMPUS,252 Belmont Avenue,Doylestown,PA,18901,Please call patient admission line,open,small_green,Dialysis Center,1279
-73.4148,41.1233,1287,"41.12334100,-73.41482500",-73.414825,41.123341,DaVita Norwalk River Dialysis,112 MAIN STREET,NORWALK,CT,6851,Please call patient admission line,open,small_green,Dialysis Center,1280
-74.3527,41.4525,1494,"41.45245500,-74.35274800",-74.352748,41.452455,FMS-MIDDLETOWN DIALYSIS CENTER,220 CRYSTAL RUN ROAD,MIDDLETOWN,NY,10941,Please call patient admission line,open,small_green,Dialysis Center,1281
-73.1486,41.2344,1288,"41.23442200,-73.14858800",-73.148588,41.234422,DaVita Hawley Lane Dialysis,425 Hawley LN,STRATFORD,CT,6614,Please call patient admission line,open,small_green,Dialysis Center,1282
-75.1907,40.9913,1495,"40.99131000,-75.19074400",-75.190744,40.99131,Fresenius Kidney Care Stroudsburg,55 North 3rd Street,Stroudsburg,PA,18360,Please call patient admission line,open,small_green,Dialysis Center,1283
-72.8657,41.8134,1289,"41.81336300,-72.86568800",-72.865688,41.813363,Avon Dialysis Inc,54 West Avon Rd,Avon,CT,6001,Please call patient admission line,open,small_green,Dialysis Center,1284
-73.9145,40.707,1496,"40.70697700,-73.91450000",-73.9145,40.706977,RIDGEWOOD DIALYSIS CENTER,385 SENECA AVENUE,RIDGEWOOD,NY,11385,Please call patient admission line,open,small_green,Dialysis Center,1285
-70.306,43.6591,1290,"43.65910800,-70.30598200",-70.305982,43.659108,Southern Maine Dialysis Facility,1600B Congress Street,PORTLAND,ME,4102,Please call patient admission line,open,small_green,Dialysis Center,1286
-75.1846,40.0118,1497,"40.01177000,-75.18460600",-75.184606,40.01177,DCI PHILADELPHIA,"3300 Henry Avenue, 4th floor",Philadelphia,PA,19129,Please call patient admission line,open,small_green,Dialysis Center,1287
-70.202,44.123,1291,"44.12298500,-70.20201000",-70.20201,44.122985,Lewiston Auburn Kidney Center,710 Main Street,LEWISTON,ME,4240,Please call patient admission line,open,small_green,Dialysis Center,1288
-73.9853,40.7354,1498,"40.73539600,-73.98533900",-73.985339,40.735396,LOWER MANHATTAN DIALYSIS CENTER II,187 3RD AVE,NEW YORK,NY,10003,Please call patient admission line,open,small_green,Dialysis Center,1289
-69.8335,43.9108,1292,"43.91079700,-69.83350300",-69.833503,43.910797,Coastal Dialysis Center,55 Congress Avenue,BATH,ME,4530,Please call patient admission line,open,small_green,Dialysis Center,1290
-75.9634,40.3467,1499,"40.34667000,-75.96338900",-75.963389,40.34667,PENNSYLVANIA DIALYSIS CLINIC OF READING,625 Spring Street,Wyomissing,PA,19610,Please call patient admission line,open,small_green,Dialysis Center,1291
-70.4906,43.4816,1293,"43.48163600,-70.49055900",-70.490559,43.481636,York County Dialysis Center,29 Barra Road,BIDDEFORD,ME,4005,Please call patient admission line,open,small_green,Dialysis Center,1292
-73.7425,42.6692,1500,"42.66917200,-73.74247000",-73.74247,42.669172,FMS-ALBANY DIALYSIS CENTER,64 ALBANY SHAKER ROAD,ALBANY,NY,12204,Please call patient admission line,open,small_green,Dialysis Center,1293
-69.7931,44.3416,1294,"44.34162600,-69.79312300",-69.793123,44.341626,Kennebec Kidney Center,164 Civic Center Drive,AUGUSTA,ME,4330,Please call patient admission line,open,small_green,Dialysis Center,1294
-70.3334,43.6833,1295,"43.68331000,-70.33338000",-70.33338,43.68331,Casco Bay Dialysis Facility,1 Chabot Street,WESTBROOK,ME,4092,Please call patient admission line,open,small_green,Dialysis Center,1295
-70.2759,44.0803,1296,"44.08030400,-70.27594600",-70.275946,44.080304,Androscoggin Kidney Center,1100 Minot Avenue,AUBURN,ME,4210,Please call patient admission line,open,small_green,Dialysis Center,1296
-69.5054,44.0358,1297,"44.03581600,-69.50544800",-69.505448,44.035816,DAMARISCOTTA DIALYSIS,4 Edward Avenue,DAMARISCOTTA,ME,4543,Please call patient admission line,open,small_green,Dialysis Center,1297
-70.2459,44.6189,1298,"44.61887300,-70.24593500",-70.245935,44.618873,Umbagog Kidney Center,Dialysis Services,WILTON,ME,4294,Please call patient admission line,open,small_green,Dialysis Center,1298
-69.594,44.7693,1299,"44.76930300,-69.59397500",-69.593975,44.769303,DCI Skowhegan,"Dialysis Clinic Inc. Skowhegan, ME",SKOWHEGAN,ME,4976,Please call patient admission line,open,small_green,Dialysis Center,1299
-67.0271,44.9362,1300,"44.93615500,-67.02705400",-67.027054,44.936155,Sunrise County Dialysis,19 Vanasse Road,EASTPORT,ME,4631,Please call patient admission line,open,small_green,Dialysis Center,1300
-75.4975,40.596,1701,"40.59601400,-75.49749500",-75.497495,40.596014,DaVita St Lukes at Home,"1901 Hamilton St., Suite 200",Allentown,PA,18104,Please call patient admission line,open,small_green,Dialysis Center,1301
-76.6369,40.2912,1702,"40.29118200,-76.63690200",-76.636902,40.291182,"HOME DIALYSIS SERVICES HERSHEY, LLC","555 E. Chocolate Ave., Suite 102",Hershey,PA,17033,Please call patient admission line,open,small_green,Dialysis Center,1302
-76.7551,40.2309,1703,"40.23092900,-76.75508300",-76.755083,40.230929,"LDHB MIDDLETOWN, LLC","1050 Kreider Dr., Suite 100",Middletown,PA,17057,Please call patient admission line,open,small_green,Dialysis Center,1303
-75.4737,40.6419,1704,"40.64192000,-75.47368100",-75.473681,40.64192,DaVita St Lukes Whitehall Dialysis,1220 3rd street,Whitehall,PA,18052,Please call patient admission line,open,small_green,Dialysis Center,1304
-75.1812,40.0305,1705,"40.03048700,-75.18115100",-75.181151,40.030487,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.",301 W. Chelten Avenue,Philadelphia,PA,19144,Please call patient admission line,open,small_green,Dialysis Center,1305
-76.9833,41.2612,1706,"41.26122100,-76.98329500",-76.983295,41.261221,NCPDC KIDNEY CENTER LLC,"1201 Grampian Blvd., Suite 1C",Williamsport,PA,17701,Please call patient admission line,open,small_green,Dialysis Center,1306
-75.2172,39.9659,1707,"39.96592000,-75.21720400",-75.217204,39.96592,"DIALYSIS CENTER OF WEST PHILADELPHIA, LLC","4800 Brown Street, Suite 201",PHILADELPHIA,PA,19139,Please call patient admission line,open,small_green,Dialysis Center,1307
-76.9466,40.2899,1708,"40.28991100,-76.94663900",-76.946639,40.289911,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.",390 E. Penn Drive,Enola,PA,17025,Please call patient admission line,open,small_green,Dialysis Center,1308
-79.7165,41.3532,1709,"41.35319000,-79.71650400",-79.716504,41.35319,"OIL CITY DIALYSIS CENTER, LLC","6945 US 322, Suite 640",Cranberry,PA,16319,Please call patient admission line,open,small_green,Dialysis Center,1309
-80.2927,40.8581,1710,"40.85810500,-80.29270100",-80.292701,40.858105,DaVita Ellwood City Dialysis,807 Lawrence Avenue,Ellwood City,PA,16117,Please call patient admission line,open,small_green,Dialysis Center,1310
-77.0319,40.2508,1711,"40.25075300,-77.03192800",-77.031928,40.250753,DIALYSIS CARE CENTER - MECHANICSBURG LLC,"4 Flowers Drive, Suite 1",Mechanicsburg,PA,17050,Please call patient admission line,open,small_green,Dialysis Center,1311
-76.8517,40.3289,1712,"40.32889100,-76.85174100",-76.851741,40.328891,DaVita Progress Avenue Dialysis,4390 Sturbridge Drive,Harrisburg,PA,17110,Please call patient admission line,open,small_green,Dialysis Center,1312
-75.8032,39.9868,1713,"39.98678800,-75.80315400",-75.803154,39.986788,DaVita  Coatesville Dialysis,1129 West Lincoln Highway,Coatesville,PA,19320,Please call patient admission line,open,small_green,Dialysis Center,1313
-75.1864,39.9359,1714,"39.93593700,-75.18643100",-75.186431,39.935937,DaVita Point Breeze Dialysis,"2500 Wharton Street, Suite A",Philadelphia,PA,19146,Please call patient admission line,open,small_green,Dialysis Center,1314
-75.3383,40.6017,1715,"40.60173900,-75.33832900",-75.338329,40.601739,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC",1005 Harvard Avenue,Bethlehem,PA,18015,Please call patient admission line,open,small_green,Dialysis Center,1315
-78.389,40.3373,1716,"40.33730600,-78.38899800",-78.388998,40.337306,DaVita Roaring Spring Dialysis,96 June Drive,Roaring Spring,PA,16673,Please call patient admission line,open,small_green,Dialysis Center,1316
-75.4979,40.0478,1717,"40.04776900,-75.49793700",-75.497937,40.047769,DaVita Paoli Park Dialysis,"4 Industrial Boulevard, Suite 155",Paoli,PA,19301,Please call patient admission line,open,small_green,Dialysis Center,1317
-77.5641,40.6326,1718,"40.63258300,-77.56406200",-77.564062,40.632583,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.","325 W. Freedom Avenue, Suite 110",Burnham,PA,17009,Please call patient admission line,open,small_green,Dialysis Center,1318
-75.1794,40.0314,1719,"40.03137000,-75.17939600",-75.179396,40.03137,DaVita Wissahickon Dialysis,235 W. Chelten Avenue,Philadelphia,PA,19144,Please call patient admission line,open,small_green,Dialysis Center,1319
-75.6533,40.0229,1720,"40.02293300,-75.65326900",-75.653269,40.022933,DIALYZE DIRECT PA LLC,"495 Thomas Jones Way, Suite 300",Exton,PA,19341,Please call patient admission line,open,small_green,Dialysis Center,1320
-77.186,39.8452,1721,"39.84519800,-77.18600000",-77.186,39.845198,DaVita Heritage Lake Dialysis,"20 Expedition Trl, Suite 202",Gettysburg,PA,17325,Please call patient admission line,open,small_green,Dialysis Center,1321
-75.3154,40.2282,1722,"40.22822000,-75.31540600",-75.315406,40.22822,DaVita North Wales Dialysis,1551 S. Valley Forge Road,Lansdale,PA,19446,Please call patient admission line,open,small_green,Dialysis Center,1322
-75.5075,40.1243,1723,"40.12432300,-75.50748400",-75.507484,40.124323,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.","785 Starr Street, Suite 116",Phoenixville,PA,19460,Please call patient admission line,open,small_green,Dialysis Center,1323
-75.1789,39.9746,1724,"39.97462700,-75.17889400",-75.178894,39.974627,DaVita Fairmount Dialysis,1236 N. 26th Street,Philadelphia,PA,19121,Please call patient admission line,open,small_green,Dialysis Center,1324
-78.9207,40.3212,1725,"40.32122600,-78.92072300",-78.920723,40.321226,DaVita Napoleon Place Dialysis,420 Napoleon Place,Johnstown,PA,15901,Please call patient admission line,open,small_green,Dialysis Center,1325
-75.0218,40.0874,1726,"40.08744700,-75.02176700",-75.021767,40.087447,"NORTHEAST PHILADELPHIA DIALYSIS CENTER, LLC","9815 Roosevelt Blvd., Suite 1A",Philadelphia,PA,19114,Please call patient admission line,open,small_green,Dialysis Center,1326
-75.678,41.4078,1727,"41.40784600,-75.67802000",-75.67802,41.407846,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC",321 Meridian Avenue,Scranton,PA,18504,Please call patient admission line,open,small_green,Dialysis Center,1327
